TUCASEID,TUACTIVITY_N,WUFNACTWT,WUHAPORD,WUHAPPY,WUINTERACT,WUMEANING,WUPAIN,WUPNORD,WUSAD,WUSADORD,WUSTRESS,WUSTRORD,WUTIRED,WUTRDORD
20211109212099,14,27276208.701348,4,5,1,5,3,1,2,3,2,5,5,2
20211109212106,4,1305639.379368,2,6,2,5,5,3,0,1,1,5,3,4
20211109212106,8,1958459.069052,2,4,1,5,3,3,1,1,5,5,3,4
20211109212109,5,4155727.516345,4,5,1,4,0,3,0,5,3,1,2,2
20211109212109,6,8311455.032691,4,6,1,6,0,3,0,5,2,1,0,2
20211109212109,12,5540970.021794,4,3,1,3,0,3,0,5,4,1,3,2
20211109212146,3,14568843.073381,2,5,1,5,0,1,0,3,1,4,1,5
20211109212146,5,18211053.841726,2,5,1,5,0,1,0,3,1,4,1,5
20211109212174,2,2851094.615179,5,6,1,6,0,4,1,1,0,3,5,2
20211109212174,16,1900729.743453,5,3,1,4,0,4,0,1,3,3,5,2
20211109212174,18,2851094.615179,5,1,1,5,0,4,2,1,5,3,6,2
20211109212180,6,4067712.104274,1,4,1,5,4,4,2,3,5,5,5,2
20211109212180,21,8135424.208547,1,5,1,5,4,4,1,3,4,5,4,2
20211109212180,24,3050784.078205,1,5,1,5,4,4,1,3,3,5,5,2
20211109212190,7,671495.144059,1,5,1,6,0,2,0,3,0,5,6,4
20211109212190,8,671495.144059,1,5,2,6,0,2,0,3,0,5,5,4
20211109212190,12,42035596.018065,1,6,1,6,0,2,0,3,0,5,3,4
20211109212194,4,8487122.542369,1,5,1,4,2,5,0,3,1,2,1,4
20211109212194,17,2121780.635592,1,5,1,3,2,5,0,3,0,2,2,4
20211109212194,18,707260.211864,1,4,2,3,2,5,0,3,0,2,2,4
20211109212226,13,27489254.173967,4,5,2,6,0,2,0,1,0,5,0,3
20211109212226,20,164935525.043801,4,5,2,6,0,2,0,1,0,5,3,3
20211109212226,21,54978508.347934,4,2,2,3,0,2,3,1,0,5,3,3
20211109212274,2,3257565.947276,1,3,2,2,1,4,0,2,0,5,3,3
20211109212274,4,2171710.631518,1,6,2,3,1,4,0,2,0,5,2,3
20211109212274,5,542927.657879,1,5,1,3,4,4,0,2,0,5,3,3
20211109212320,9,7835802.464713,5,3,1,3,5,2,3,3,4,1,4,4
20211109212320,11,5223868.309809,5,3,1,2,4,2,3,3,4,1,4,4
20211109212343,9,4410869.157042,4,1,2,1,1,5,5,2,3,1,5,3
20211109212343,13,4410869.157042,4,2,2,4,0,5,5,2,3,1,5,3
20211109212343,18,8821738.314084,4,3,2,3,0,5,3,2,3,1,5,3
20211109212380,7,1651754.939827,1,6,2,5,0,3,0,5,1,2,2,4
20211109212380,9,1651754.939827,1,6,1,6,0,3,0,5,0,2,2,4
20211109212380,23,12883688.530649,1,6,1,6,0,3,0,5,0,2,3,4
20211110210009,12,6994676.309063,4,3,2,1,0,3,1,1,1,2,5,5
20211110210009,18,6994676.309063,4,4,1,5,0,3,0,1,0,2,3,5
20211110210009,27,4663117.539375,4,3,2,3,0,3,0,1,1,2,6,5
20211110210025,4,99559618.854617,1,5,1,5,0,4,0,2,4,5,2,3
20211110210025,17,19146080.548965,1,6,1,4,0,4,0,2,0,5,2,3
20211110210025,20,4786520.137241,1,1,1,3,0,4,1,2,0,5,2,3
20211110210026,2,232953.901446,3,5,1,3,1,4,0,2,2,5,5,1
20211110210026,5,2795446.817357,3,5,1,5,0,4,0,2,1,5,0,1
20211110210026,7,2795446.817357,3,5,1,5,0,4,0,2,1,5,0,1
20211110210045,6,15980248.715251,2,0,2,4,1,1,0,3,0,4,0,5
20211110210045,11,15980248.715251,2,0,2,0,0,1,0,3,0,4,0,5
20211110210045,13,47940746.145754,2,0,2,0,0,1,0,3,0,4,0,5
20211110210059,8,2631370.782750,1,5,1,6,0,2,0,3,0,4,0,5
20211110210059,19,7894112.348250,1,2,1,3,5,2,2,3,4,4,3,5
20211110210059,23,110517572.875496,1,5,1,5,2,2,0,3,1,4,3,5
20211110210080,22,117241970.392177,1,6,1,6,0,4,0,5,0,3,0,2
20211110210080,25,3256721.399783,1,6,1,6,0,4,0,5,0,3,0,2
20211110210080,32,3256721.399783,1,3,2,6,0,4,0,5,0,3,3,2
20211110210504,2,10197882.308326,4,3,2,3,0,2,0,5,0,3,2,1
20211110210504,19,4532392.137034,4,3,2,3,0,2,0,5,0,3,3,1
20211110210504,20,4532392.137034,4,3,2,3,0,2,0,5,0,3,3,1
20211110210505,3,1891909.928658,4,6,1,3,0,5,0,3,0,2,0,1
20211110210505,16,34054378.715849,4,6,1,6,0,5,0,3,0,2,0,1
20211110210505,18,1891909.928658,4,6,1,6,0,5,0,3,0,2,0,1
20211110210537,10,2883041.785107,1,5,2,5,0,4,0,3,3,5,1,2
20211110210537,19,22487725.923835,1,3,1,6,0,4,0,3,3,5,1,2
20211110210537,20,2883041.785107,1,4,1,0,0,4,0,3,3,5,2,2
20211110210542,17,12368591.060457,4,2,1,4,3,1,2,2,0,3,1,5
20211110210542,19,24737182.120914,4,0,1,3,3,1,0,2,3,3,3,5
20211110210542,26,47412932.398418,4,4,2,4,0,1,0,2,0,3,4,5
20211110210544,13,15880531.252444,4,4,1,4,0,3,0,2,3,5,0,1
20211110210544,14,82049411.470958,4,4,1,4,0,3,0,2,3,5,0,1
20211110210544,20,5293510.417481,4,3,1,4,0,3,0,2,2,5,2,1
20211110210546,6,5885744.976719,5,5,2,3,0,2,2,1,0,4,3,3
20211110210546,7,47085959.813751,5,0,2,0,0,2,0,1,0,4,0,3
20211110210546,14,17657234.930157,5,0,1,0,0,2,0,1,0,4,0,3
20211110210553,8,1816455.254695,4,4,2,6,0,2,1,3,1,5,0,1
20211110210553,16,908227.627348,4,5,2,6,0,2,0,3,1,5,0,1
20211110210553,17,18164552.546951,4,3,1,5,5,2,1,3,3,5,3,1
20211110210560,5,284530.180731,2,4,2,5,0,1,0,5,0,4,3,3
20211110210560,8,1138120.722926,2,4,2,3,0,1,0,5,0,4,0,3
20211110210560,10,1138120.722926,2,4,2,4,0,1,0,5,0,4,0,3
20211110210561,4,2898957.473309,3,5,2,5,2,1,1,4,4,2,6,5
20211110210561,6,5797914.946618,3,3,2,4,2,1,1,4,3,2,3,5
20211110210561,7,1932638.315539,3,4,1,3,2,1,1,4,3,2,3,5
20211110210565,11,3413253.181916,1,4,1,4,3,2,0,5,5,3,0,4
20211110210565,13,4551004.242554,1,5,1,6,0,2,2,5,0,3,0,4
20211110210565,14,2275502.121277,1,4,1,5,0,2,0,5,3,3,0,4
20211110210567,5,7028394.447809,4,5,2,5,0,3,0,5,1,2,2,1
20211110210567,9,6247461.731386,4,6,1,6,0,3,0,5,0,2,3,1
20211110210567,12,4685596.298539,4,6,2,6,0,3,0,5,0,2,5,1
20211110210568,2,4980004.794785,4,3,1,1,1,1,0,3,2,5,1,2
20211110210568,13,830000.799131,4,3,1,1,1,1,0,3,2,5,1,2
20211110210568,17,2490002.397393,4,3,1,2,1,1,0,3,2,5,1,2
20211110210570,2,1449245.906239,3,5,1,0,0,4,0,2,0,1,3,5
20211110210570,4,1449245.906239,3,0,1,0,0,4,0,2,0,1,4,5
20211110210570,5,21642072.199832,3,6,1,0,4,4,0,2,0,1,5,5
20211110210576,2,1442239.891290,4,6,1,6,0,1,0,5,0,2,0,3
20211110210576,10,4326719.673870,4,6,1,6,0,1,0,5,0,2,0,3
20211110210576,16,47305468.434310,4,6,1,6,0,1,0,5,0,2,0,3
20211110210577,4,4675968.342586,2,3,2,2,0,3,1,4,0,5,0,1
20211110210577,6,4675968.342586,2,1,2,0,0,3,0,4,0,5,0,1
20211110210577,7,7013952.513879,2,3,2,2,0,3,0,4,0,5,0,1
20211110210592,2,5718906.558908,3,5,1,4,0,2,0,1,1,4,1,5
20211110210592,6,5718906.558908,3,6,1,5,0,2,0,1,0,4,0,5
20211110210592,17,1429726.639727,3,5,1,4,0,2,0,1,0,4,3,5
20211110210593,3,1883006.918186,4,5,2,3,0,5,0,2,1,3,1,1
20211110210593,5,1883006.918186,4,5,2,3,1,5,0,2,1,3,1,1
20211110210593,7,5649020.754558,4,6,2,5,0,5,0,2,1,3,1,1
20211110210597,6,14202301.767129,5,5,1,3,0,1,0,3,1,4,1,2
20211110210597,8,20451314.544666,5,5,1,2,0,1,0,3,1,4,1,2
20211110210597,9,6817104.848222,5,3,1,3,0,1,0,3,1,4,4,2
20211110210599,7,18091730.773266,3,4,1,4,5,1,3,5,3,2,2,4
20211110210599,11,12061153.848844,3,4,2,3,4,1,5,5,4,2,3,4
20211110210599,13,24122307.697688,3,0,1,0,2,1,5,5,2,2,3,4
20211110210602,6,934884.148934,4,4,2,4,0,1,0,2,2,3,1,5
20211110210602,15,1869768.297867,4,3,2,5,0,1,2,2,3,3,5,5
20211110210602,18,6855817.092180,4,4,2,4,0,1,0,2,0,3,6,5
20211110210610,3,2051013.955922,4,5,2,5,0,2,0,3,5,1,5,5
20211110210610,9,5127534.889806,4,6,1,6,0,2,5,3,5,1,3,5
20211110210610,12,1281883.722452,4,6,2,5,0,2,0,3,5,1,3,5
20211110210630,9,9823449.234120,1,6,1,5,0,3,0,5,5,2,1,4
20211110210630,10,9823449.234120,1,6,1,4,0,3,0,5,0,2,3,4
20211110210630,15,7367586.925590,1,6,1,6,0,3,0,5,0,2,4,4
20211110210632,3,679487.121126,4,4,2,6,0,2,0,1,0,5,4,3
20211110210632,9,679487.121126,4,4,1,3,0,2,0,1,0,5,0,3
20211110210632,19,6115384.090138,4,2,1,2,2,2,4,1,5,5,3,3
20211110210649,4,1390721.549916,3,6,2,6,0,4,0,2,0,1,3,5
20211110210649,6,41721646.497485,3,6,2,6,3,4,0,2,0,1,3,5
20211110210649,8,5562886.199665,3,6,2,6,3,4,0,2,0,1,3,5
20211110210651,5,16116561.300460,2,6,2,6,4,1,1,5,1,3,3,4
20211110210651,7,16116561.300460,2,5,2,6,5,1,1,5,1,3,3,4
20211110210651,14,6636231.123719,2,6,2,4,5,1,0,5,0,3,3,4
20211110210653,5,618838.645798,2,0,2,3,3,3,5,5,5,1,0,4
20211110210653,10,22278191.248722,2,4,2,5,4,3,2,5,5,1,6,4
20211110210653,13,3713031.874787,2,6,2,6,1,3,0,5,2,1,4,4
20211110210657,18,3487105.498965,4,6,1,2,0,5,0,3,0,2,0,1
20211110210657,28,6974210.997930,4,6,1,2,0,5,0,3,0,2,0,1
20211110210657,30,5579368.798344,4,6,1,2,0,5,0,3,0,2,0,1
20211110210661,8,3618342.229591,4,5,2,4,0,2,0,5,0,3,3,1
20211110210661,13,4824456.306121,4,3,1,2,0,2,0,5,0,3,0,1
20211110210661,19,21710053.377547,4,5,1,5,0,2,0,5,0,3,3,1
20211110210662,6,2007744.802666,4,6,1,6,0,3,0,1,0,5,1,2
20211110210662,8,2007744.802666,4,6,1,6,0,3,0,1,0,5,1,2
20211110210662,9,669248.267555,4,6,1,6,0,3,0,1,0,5,1,2
20211110210663,8,496472.625808,3,3,1,4,0,1,0,5,0,4,0,2
20211110210663,11,5957671.509692,3,6,1,6,0,1,0,5,0,4,0,2
20211110210663,12,992945.251615,3,3,1,0,0,1,2,5,2,4,3,2
20211110210664,2,8049209.007806,1,4,2,6,0,2,0,4,2,3,4,5
20211110210664,4,40246045.039030,1,2,1,4,0,2,1,4,5,3,1,5
20211110210664,14,16098418.015612,1,1,1,3,0,2,3,4,5,3,5,5
20211110210676,7,14352771.073886,4,5,1,5,0,2,0,5,0,3,0,1
20211110210676,13,4784257.024629,4,5,1,5,0,2,0,5,0,3,0,1
20211110210676,20,76548112.394060,4,4,1,5,0,2,0,5,1,3,2,1
20211110210677,3,389103.208070,5,2,2,3,0,2,1,1,1,4,0,3
20211110210677,4,10116683.409810,5,3,2,2,0,2,3,1,0,4,0,3
20211110210677,7,1167309.624209,5,0,2,3,0,2,0,1,0,4,0,3
20211110210688,5,1297202.368695,2,3,2,4,2,3,4,4,4,1,5,5
20211110210688,6,926573.120496,2,4,1,4,3,3,2,4,5,1,3,5
20211110210688,15,28909081.359485,2,3,2,3,3,3,4,4,3,1,5,5
20211110210689,5,56254865.015859,1,6,1,2,1,4,0,2,0,3,3,5
20211110210689,11,18751621.671953,1,4,1,2,0,4,2,2,2,3,1,5
20211110210689,18,38128297.399638,1,2,1,2,0,4,2,2,2,3,1,5
20211110210691,2,7120869.849127,1,6,2,6,0,2,0,3,0,4,0,5
20211110210691,3,791207.761014,1,6,2,6,0,2,0,3,0,4,0,5
20211110210691,10,47472465.660846,1,6,2,6,0,2,0,3,2,4,2,5
20211110210692,9,15550099.142994,3,4,2,6,0,4,0,5,2,1,0,2
20211110210692,10,3110019.828599,3,4,2,4,0,4,0,5,0,1,0,2
20211110210692,13,1555009.914299,3,6,2,6,0,4,0,5,0,1,0,2
20211110210693,4,12231536.110763,1,3,2,3,0,4,5,3,3,5,4,2
20211110210693,7,1248115.929670,1,5,1,5,0,4,2,3,1,5,2,2
20211110210693,17,14977391.156037,1,3,1,3,0,4,3,3,2,5,4,2
20211110210695,3,2555204.003904,4,5,1,5,0,2,0,5,1,3,3,1
20211110210695,5,2555204.003904,4,5,1,5,0,2,0,5,1,3,1,1
20211110210695,7,1277602.001952,4,5,1,5,0,2,0,5,1,3,0,1
20211110210697,8,59468299.992946,5,6,1,5,3,2,0,1,1,3,5,4
20211110210697,9,1321517.777621,5,5,2,5,3,2,0,1,1,3,3,4
20211110210697,10,7929106.665726,5,6,1,5,3,2,0,1,0,3,4,4
20211110210704,10,6593049.170618,1,6,1,6,0,5,0,3,0,4,5,2
20211110210704,27,36261770.438401,1,4,1,3,1,5,0,3,0,4,3,2
20211110210704,30,3296524.585309,1,4,1,5,1,5,0,3,0,4,2,2
20211110210706,11,11083447.813098,3,5,1,3,4,4,0,2,3,5,3,1
20211110210706,14,19396033.672922,3,6,1,4,2,4,0,2,0,5,5,1
20211110210706,18,3694482.604366,3,6,1,6,2,4,0,2,0,5,6,1
20211110210709,3,2917230.948054,1,6,-2,6,0,5,0,4,0,2,0,3
20211110210709,15,2917230.948054,1,6,2,6,0,5,0,4,0,2,3,3
20211110210709,19,2917230.948054,1,6,1,4,0,5,0,4,0,2,2,3
20211110210710,5,2215482.576538,4,5,2,3,0,1,0,5,2,3,3,2
20211110210710,6,553870.644135,4,5,1,5,0,1,0,5,0,3,3,2
20211110210710,9,29909014.783266,4,3,1,2,0,1,0,5,2,3,4,2
20211110210711,4,570464.928798,5,3,1,4,0,2,0,4,3,3,2,1
20211110210711,7,17113947.863943,5,4,1,4,0,2,2,4,4,3,2,1
20211110210711,18,855697.393197,5,4,1,5,0,2,0,4,1,3,1,1
20211110210713,10,1716606.634596,3,2,1,4,3,4,2,1,6,2,1,5
20211110210713,12,858303.317298,3,2,1,4,3,4,3,1,3,2,1,5
20211110210713,14,1287454.975947,3,1,2,2,3,4,2,1,5,2,2,5
20211110210729,16,9391747.723806,3,6,1,5,4,5,0,2,0,1,4,4
20211110210729,20,46958738.619031,3,6,1,6,4,5,0,2,0,1,4,4
20211110210729,21,4695873.861903,3,6,2,5,4,5,0,2,0,1,4,4
20211110210737,4,5098217.585976,4,5,2,1,0,1,0,5,0,3,0,2
20211110210737,5,637277.198247,4,1,1,0,2,1,4,5,0,3,0,2
20211110210737,6,5098217.585976,4,0,1,3,0,1,4,5,0,3,0,2
20211110210743,3,24368486.088757,1,4,2,5,0,5,0,3,1,2,2,4
20211110210743,5,12184243.044378,1,5,1,2,0,5,0,3,0,2,1,4
20211110210743,10,4061414.348126,1,5,1,3,0,5,0,3,0,2,0,4
20211110210744,3,4469415.497424,1,5,1,4,0,5,0,2,0,4,0,3
20211110210744,4,14401449.936144,1,3,1,4,0,5,0,2,0,4,0,3
20211110210744,10,2731309.470648,1,3,1,5,0,5,1,2,1,4,0,3
20211110210751,7,10219998.014629,3,6,1,4,0,5,0,1,0,4,0,2
20211110210751,8,3832499.255486,3,6,1,6,0,5,0,1,0,4,0,2
20211110210751,10,25549995.036573,3,6,1,5,0,5,0,1,0,4,0,2
20211110210754,2,7138212.103930,1,2,1,5,2,4,3,3,5,2,4,5
20211110210754,6,7138212.103930,1,3,2,0,2,4,2,3,2,2,4,5
20211110210754,8,7138212.103930,1,5,1,6,2,4,0,3,1,2,3,5
20211110210758,6,2958884.570040,2,6,1,0,0,1,0,4,3,3,2,5
20211110210758,9,11835538.280159,2,3,2,0,0,1,0,4,2,3,2,5
20211110210758,14,17753307.420239,2,4,2,4,0,1,0,4,2,3,4,5
20211110210765,5,7246274.797534,1,5,2,5,0,2,0,5,1,4,1,3
20211110210765,17,5434706.098151,1,6,1,5,0,2,0,5,0,4,0,3
20211110210765,19,5434706.098151,1,6,1,6,0,2,0,5,0,4,0,3
20211110210766,3,3504141.162895,1,6,1,4,0,5,0,2,1,3,2,4
20211110210766,11,3504141.162895,1,6,1,6,0,5,0,2,0,3,0,4
20211110210766,17,8176329.380089,1,6,1,4,0,5,0,2,0,3,3,4
20211110210774,2,3455825.838591,3,4,2,1,5,2,1,5,5,4,0,1
20211110210774,16,3455825.838591,3,4,1,5,5,2,1,5,2,4,4,1
20211110210774,19,5183738.757886,3,3,2,2,0,2,0,5,1,4,3,1
20211110210778,3,4583926.966213,3,3,2,6,0,5,0,2,4,4,3,1
20211110210778,6,2619386.837836,3,5,1,6,0,5,0,2,4,4,6,1
20211110210778,11,23574481.540523,3,6,2,6,0,5,0,2,0,4,0,1
20211110210779,9,1486956.045946,2,4,2,0,0,4,0,1,2,5,1,3
20211110210779,10,743478.022973,2,3,1,1,0,4,0,1,2,5,1,3
20211110210779,21,1486956.045946,2,4,1,0,0,4,0,1,0,5,5,3
20211110210780,5,12947912.814334,2,6,2,4,1,1,0,5,0,4,0,3
20211110210780,6,17263883.752445,2,6,2,5,1,1,0,5,3,4,0,3
20211110210780,10,8631941.876223,2,6,2,5,0,1,0,5,0,4,0,3
20211110210784,10,93528434.472621,3,6,1,6,0,4,0,2,2,1,4,5
20211110210784,12,31176144.824207,3,6,1,5,0,4,0,2,0,1,2,5
20211110210784,13,93528434.472621,3,5,1,6,0,4,0,2,0,1,1,5
20211110210788,2,2404919.744085,1,4,1,4,0,4,1,3,4,2,2,5
20211110210788,9,801639.914695,1,4,1,2,0,4,0,3,2,2,4,5
20211110210788,11,400819.957347,1,3,1,1,0,4,0,3,2,2,5,5
20211110210795,9,5837956.384635,4,6,1,6,0,3,0,5,0,1,0,2
20211110210795,11,7783941.846180,4,1,1,6,6,3,6,5,5,1,4,2
20211110210795,15,1945985.461545,4,0,1,1,0,3,0,5,0,1,0,2
20211110210800,6,28946024.128206,1,4,1,4,0,4,0,2,1,3,2,5
20211110210800,10,603042.169338,1,5,1,2,0,4,0,2,0,3,2,5
20211110210800,14,1809126.508013,1,5,2,2,0,4,0,2,0,3,5,5
20211110210803,6,20473476.281955,5,6,2,6,1,3,0,4,1,2,3,1
20211110210803,8,56870767.449874,5,6,1,6,2,3,0,4,0,2,4,1
20211110210803,12,13648984.187970,5,5,1,6,4,3,0,4,1,2,5,1
20211110210808,8,6502026.297460,3,6,1,6,0,5,0,1,0,2,1,4
20211110210808,12,3251013.148730,3,6,2,4,0,5,0,1,0,2,2,4
20211110210808,14,6502026.297460,3,4,1,-2,0,5,0,1,0,2,2,4
20211110210814,2,1478910.527999,1,4,1,3,0,3,0,5,0,4,2,2
20211110210814,5,17746926.335984,1,5,1,4,0,3,0,5,1,4,0,2
20211110210814,16,6655097.375994,1,4,1,5,0,3,0,5,0,4,0,2
20211110210817,8,79902496.089174,3,4,1,5,2,5,1,1,2,2,3,4
20211110210817,9,7008990.885015,3,4,1,1,0,5,1,1,1,2,4,4
20211110210817,12,51866532.549113,3,5,1,5,0,5,1,1,1,2,5,4
20211110210825,8,7948330.965567,1,3,1,6,0,4,0,3,3,2,0,5
20211110210825,16,2649443.655189,1,3,1,6,0,4,0,3,2,2,4,5
20211110210825,18,2649443.655189,1,6,1,6,0,4,0,3,3,2,5,5
20211110210827,2,3380610.974669,3,5,1,3,0,2,0,4,0,5,2,1
20211110210827,5,2601192.333287,3,5,2,3,0,2,0,4,0,5,1,1
20211110210827,9,2911081.672632,3,4,2,3,0,2,0,4,0,5,3,1
20211110210830,6,1495838.940631,1,4,1,2,3,4,0,5,3,3,0,2
20211110210830,20,1495838.940631,1,4,1,6,0,4,0,5,3,3,4,2
20211110210830,24,997225.960420,1,4,1,4,3,4,0,5,4,3,4,2
20211110210835,5,3054674.354418,2,6,1,5,1,1,0,5,0,3,4,4
20211110210835,7,1527337.177209,2,5,2,6,5,1,0,5,3,3,6,4
20211110210835,8,6109348.708835,2,6,1,6,5,1,4,5,5,3,4,4
20211110210845,6,52785585.653795,1,3,1,1,0,4,0,5,4,3,4,2
20211110210845,8,73087733.982178,1,5,1,1,0,4,0,5,2,3,2,2
20211110210845,14,40604296.656765,1,5,1,3,0,4,0,5,0,3,5,2
20211110210849,4,6310714.115270,3,3,1,3,0,5,0,2,2,4,2,1
20211110210849,29,2944999.920459,3,3,2,2,0,5,0,2,4,4,0,1
20211110210849,41,4207142.743513,3,4,1,6,0,5,0,2,2,4,5,1
20211110210850,6,12736022.131339,4,4,1,4,0,3,0,5,3,2,3,1
20211110210850,10,12736022.131339,4,5,1,4,0,3,0,5,2,2,4,1
20211110210850,13,25472044.262678,4,4,1,4,0,3,0,5,0,2,3,1
20211110210852,2,3019720.999694,1,4,2,3,0,4,2,2,0,5,3,3
20211110210852,9,18118325.998163,1,5,1,3,0,4,0,2,0,5,3,3
20211110210852,13,12078883.998775,1,4,1,3,0,4,3,2,0,5,3,3
20211110210853,3,449269.180034,2,6,1,5,0,1,0,3,0,5,0,4
20211110210853,5,449269.180034,2,5,1,5,0,1,0,3,0,5,0,4
20211110210853,7,449269.180034,2,5,1,5,0,1,0,3,0,5,0,4
20211110210854,16,11803861.932716,4,6,2,3,0,3,0,5,0,1,0,2
20211110210854,24,3934620.644239,4,5,2,3,0,3,0,5,0,1,3,2
20211110210854,26,31476965.153910,4,5,2,3,0,3,0,5,0,1,4,2
20211110210858,2,1199538.050533,5,0,1,3,1,2,3,4,1,1,0,3
20211110210858,8,3598614.151599,5,2,1,6,0,2,0,4,4,1,2,3
20211110210858,15,3198768.134754,5,4,2,4,1,2,0,4,0,1,3,3
20211110210863,8,110914951.919630,3,5,1,4,0,2,0,4,3,5,0,1
20211110210863,12,36971650.639877,3,5,2,6,2,2,0,4,0,5,1,1
20211110210863,17,55457475.959815,3,6,1,6,0,2,0,4,0,5,1,1
20211110210864,3,5514163.208986,2,5,1,0,0,3,0,1,3,5,0,4
20211110210864,5,5514163.208986,2,2,2,3,0,3,0,1,2,5,2,4
20211110210864,7,5514163.208986,2,4,1,0,0,3,0,1,0,5,4,4
20211110210866,8,2363182.091794,4,5,2,6,3,2,0,1,0,3,1,5
20211110210866,12,2363182.091794,4,5,2,6,1,2,0,1,0,3,2,5
20211110210866,30,7089546.275382,4,5,2,6,0,2,0,1,0,3,0,5
20211110210872,3,6180268.430095,2,5,2,2,0,4,0,5,2,3,1,1
20211110210872,9,12360536.860191,2,3,2,2,0,4,0,5,2,3,0,1
20211110210872,13,3090134.215048,2,3,2,3,0,4,0,5,0,3,3,1
20211110210873,6,3312284.469943,5,6,2,6,0,1,0,4,0,2,0,3
20211110210873,9,736063.215543,5,6,2,6,0,1,0,4,0,2,0,3
20211110210873,11,1656142.234971,5,6,2,6,0,1,0,4,0,2,0,3
20211110210888,5,4659008.826647,5,6,1,6,0,1,0,3,0,4,2,2
20211110210888,12,517667.647405,5,5,2,4,0,1,0,3,0,4,3,2
20211110210888,15,3106005.884431,5,6,1,6,0,1,0,3,0,4,2,2
20211110210889,4,1607295.838641,3,4,2,6,0,4,0,1,6,5,4,2
20211110210889,10,13662014.628453,3,5,1,6,2,4,0,1,5,5,5,2
20211110210889,11,9643775.031849,3,5,2,6,2,4,0,1,4,5,5,2
20211110210891,2,2074895.740678,3,6,1,6,0,4,0,5,0,1,0,2
20211110210891,4,4149791.481355,3,3,2,0,0,4,0,5,1,1,0,2
20211110210891,7,691631.913559,3,6,1,0,0,4,0,5,0,1,0,2
20211110210900,1,6181088.882064,5,5,2,3,1,4,0,3,3,1,3,2
20211110210900,2,1545272.220516,5,5,2,6,0,4,0,3,0,1,1,2
20211110210900,4,6181088.882064,5,4,1,4,0,4,0,3,0,1,0,2
20211110210901,2,398487.313042,5,5,1,0,0,4,0,2,6,3,3,1
20211110210901,11,398487.313042,5,3,2,0,0,4,2,2,3,3,0,1
20211110210901,17,4781847.756499,5,3,2,0,0,4,2,2,3,3,5,1
20211110210906,7,11735462.894182,5,5,1,6,0,2,0,1,0,3,5,4
20211110210906,26,130654820.221889,5,5,2,5,0,2,0,1,3,3,5,4
20211110210906,27,140825554.730180,5,5,2,5,0,2,0,1,0,3,0,4
20211110210910,1,288596092.900060,1,1,1,4,4,4,0,2,2,3,5,5
20211110210910,3,202017265.030042,1,1,1,4,4,4,0,2,2,3,5,5
20211110210910,10,28859609.290006,1,6,1,6,4,4,0,2,0,3,5,5
20211110210915,3,34573244.454043,2,4,1,4,0,5,0,4,0,1,0,3
20211110210915,4,329268.994800,2,6,2,4,0,5,0,4,0,1,0,3
20211110210915,5,1975613.968802,2,4,2,4,0,5,0,4,0,1,0,3
20211110210924,5,4606271.604815,3,2,1,3,0,5,0,1,3,4,3,2
20211110210924,14,9212543.209630,3,4,1,5,0,5,3,1,3,4,2,2
20211110210924,15,4606271.604815,3,4,1,5,0,5,0,1,3,4,2,2
20211110210929,2,10025888.269334,1,3,1,1,0,4,0,2,0,3,1,5
20211110210929,5,5012944.134667,1,2,1,0,0,4,0,2,0,3,1,5
20211110210929,11,35090608.942670,1,4,1,4,0,4,0,2,0,3,0,5
20211110210942,5,42253112.121541,4,4,1,4,0,1,0,2,3,3,3,5
20211110210942,7,880273.169199,4,4,1,2,0,1,0,2,0,3,3,5
20211110210942,9,25527921.906764,4,5,1,5,0,1,0,2,2,3,2,5
20211110210947,16,2284897.977052,3,5,1,3,1,5,0,1,0,2,3,4
20211110210947,19,2856122.471315,3,2,1,0,1,5,0,1,3,2,2,4
20211110210947,20,13709387.862312,3,4,1,6,1,5,0,1,0,2,2,4
20211110210952,6,16807505.369869,2,6,2,6,4,5,0,3,0,1,5,4
20211110210952,11,5602501.789956,2,6,2,6,0,5,0,3,0,1,5,4
20211110210952,12,11205003.579913,2,6,2,6,0,5,0,3,0,1,5,4
20211110210955,7,3817530.434870,5,3,1,5,0,4,2,1,3,2,4,3
20211110210955,11,9543826.087176,5,4,1,4,0,4,1,1,3,2,4,3
20211110210955,12,3817530.434870,5,4,1,5,0,4,1,1,2,2,4,3
20211110210973,5,2254829.601789,2,6,1,0,0,5,0,4,3,3,0,1
20211110210973,6,9019318.407156,2,3,2,6,3,5,0,4,3,3,3,1
20211110210973,7,2254829.601789,2,3,2,0,0,5,0,4,3,3,3,1
20211110210977,7,58569675.379739,2,5,1,6,0,4,0,5,3,1,2,3
20211110210977,19,2145409.354569,2,5,2,2,0,4,0,5,0,1,4,3
20211110210977,32,6436228.063708,2,5,2,3,1,4,0,5,0,1,5,3
20211110210980,6,1712766.013560,5,6,2,6,0,2,0,4,0,3,4,1
20211110210980,10,1903073.348400,5,3,2,1,3,2,0,4,3,3,6,1
20211110210980,11,3806146.696800,5,1,2,0,3,2,0,4,4,3,6,1
20211110210989,10,6137687.967624,3,3,1,6,0,5,3,1,2,4,0,2
20211110210989,11,6137687.967624,3,4,1,6,0,5,2,1,0,4,1,2
20211110210989,13,9206531.951436,3,3,1,3,0,5,1,1,0,4,5,2
20211110210990,7,38220520.492095,5,6,1,6,0,4,0,1,3,3,6,2
